gallery_idx,album_label,nn_distance,album_image_count
150,118,0.590286,2
151,306,0.521222,5
152,726,0.446931,10
153,205,0.816722,12
154,97,0.554086,4
155,247,0.389967,2
156,158,0.465095,5
157,446,0.55169,9
158,285,0.816722,2
159,668,0.420387,14
160,280,0.554086,20
161,613,0.367235,12
162,548,0.501747,7
163,664,0.584844,2
164,852,0.93282,6
165,703,0.93282,3
166,731,0.426939,5
167,197,0.413253,3
168,694,0.584844,3
169,609,0.591543,2
170,348,0.543698,41
171,35,0.324621,2
172,641,0.528296,18
173,128,0.526267,30
174,689,0.435737,7
175,357,0.421359,16
176,424,0.460765,16
177,327,0.270992,8
178,377,0.685304,2
179,172,0.626959,3
180,195,0.427974,2
181,232,0.597164,2
182,21,0.500385,2
183,537,0.471365,3
184,438,0.526415,14
185,472,0.492572,11
186,582,0.514273,3
187,634,0.501287,17
188,530,0.350404,2
189,735,0.488415,38
190,481,0.438966,14
191,219,0.411275,14
192,533,0.630131,4
193,593,0.509878,4
194,53,0.411275,2
195,497,0.621798,2
196,124,0.508961,20
197,475,0.460515,2
198,167,0.556277,5
199,534,0.419869,5
200,272,0.45269,6
201,415,0.338167,2
202,420,0.428591,3
203,308,0.461376,2
204,555,0.394037,7
205,559,0.335586,2
206,603,0.568641,2
207,260,0.431261,2
208,315,0.461399,2
209,87,0.535405,2
210,135,0.461376,2
211,304,0.883219,2
212,763,0.883219,2
213,827,0.50868,2
214,778,0.38449,13
215,507,0.374939,7
216,252,0.471295,3
217,264,0.557664,5
218,67,0.616311,10
219,326,0.514494,6
220,522,0.593129,7
221,68,0.468338,7
222,649,0.561288,6
223,825,0.516634,6
224,504,0.319298,5
225,66,0.370703,21
226,355,0.468662,5
227,169,0.469586,9
228,451,0.292981,5
229,776,0.322542,8
230,228,0.443493,17
231,73,0.429708,3
232,404,0.316299,3
233,206,0.530779,8
234,549,0.543698,3
235,422,0.507353,10
236,531,0.360029,4
237,542,0.889595,2
238,752,0.444654,12
239,394,0.471972,2
240,78,0.360148,2
241,191,0.889595,12
242,501,0.432299,2
243,101,0.495737,5
244,244,0.674504,5
245,503,0.512689,2
246,162,0.463626,2
247,783,0.557664,9
248,329,0.650805,19
249,696,0.40827,9
250,710,0.457986,2
251,657,0.445708,2
252,756,0.343731,8
253,389,0.385058,2
254,11,0.619748,3
255,412,0.456712,3
256,830,0.478725,8
257,22,0.514009,7
258,142,0.429434,3
259,38,0.490172,2
260,390,0.495594,8
261,667,0.593129,10
262,518,0.375434,10
263,813,0.463008,2
264,470,0.417795,2
265,411,0.484358,2
266,90,0.586634,2
267,516,0.413023,6
268,223,0.490141,5
269,46,0.852167,2
270,310,0.872918,4
271,171,0.872918,3
272,410,0.422168,2
273,592,0.446417,4
274,442,0.514171,2
275,671,0.784994,23
276,274,0.784994,4
277,181,0.434343,4
278,278,0.539288,10
279,684,0.471123,8
280,239,0.310369,5
281,190,0.504646,3
282,831,0.467079,12
283,625,0.495594,4
284,151,0.490172,3
285,273,0.522281,3
286,627,0.536769,13
287,59,0.463856,2
288,407,0.477429,2
289,353,0.505496,5
290,19,0.423799,18
291,214,0.397161,3
292,36,0.479715,4
293,267,0.361226,2
294,553,0.392392,14
295,289,0.436338,24
296,34,0.46373,3
297,75,0.621842,2
298,133,0.50369,2
299,770,0.520688,9
300,365,0.554824,12
301,628,0.521656,13
302,772,0.478725,2
303,670,0.439791,4
304,850,0.318016,3
305,485,0.470159,5
306,256,0.563035,2
307,439,0.549734,2
308,646,0.392176,4
309,691,0.899637,2
310,626,0.899637,2
311,699,0.486414,3
312,342,0.43281,4
313,363,0.493173,20
314,185,0.475792,2
315,416,0.482694,3
316,732,0.392289,2
317,354,0.769342,15
318,144,0.3691,6
319,677,0.440802,6
320,221,0.503188,5
321,395,0.462488,2
322,795,0.406463,2
323,64,0.769342,3
324,366,0.600561,2
325,314,0.512689,5
326,793,0.416943,12
327,666,0.67947,4
328,429,0.67947,5
329,100,0.448036,2
330,336,0.502547,9
331,550,0.463008,4
332,437,0.397427,8
333,521,0.437349,5
334,612,0.395915,2
335,448,0.56038,5
336,495,0.535162,15
337,154,0.45736,3
338,849,0.416587,2
339,743,0.41427,3
340,160,0.531869,2
341,679,0.56038,8
342,456,0.548265,4
343,84,0.359466,5
344,321,0.531869,3
345,644,0.457954,2
346,423,0.461112,6
347,52,0.450196,30
348,207,0.493992,14
349,681,0.441809,5
350,661,0.357217,9
351,430,0.526415,2
352,777,0.582254,12
353,786,0.751138,7
354,833,0.441089,9
355,303,0.751138,2
356,591,0.548844,14
357,755,0.520837,7
358,804,0.548265,11
359,33,0.468408,3
360,714,0.429436,26
361,535,0.410217,17
362,598,0.424295,9
363,662,0.624713,2
364,443,0.624713,3
365,473,0.441065,2
366,397,0.426215,2
367,639,0.35846,3
368,515,0.375569,4
369,698,0.554824,3
370,769,0.419257,4
371,563,0.392631,2
372,528,0.496415,5
373,385,0.504065,2
374,58,0.790255,4
375,853,0.790255,2
376,413,0.614481,2
377,176,0.413261,27
378,750,0.494554,5
379,524,0.660062,3
380,414,0.507922,9
381,560,0.424266,2
382,532,0.460763,2
383,717,0.660062,2
384,281,0.903107,6
385,589,0.403569,23
386,261,0.398706,3
387,178,0.477151,32
388,693,0.379201,11
389,723,0.473864,26
390,821,0.783512,50
391,842,0.496239,31
392,836,0.395281,26
393,198,0.47642,20
394,204,0.783512,10
395,785,0.903107,5
396,20,0.528678,3
397,335,0.559174,2
398,80,0.559174,3
399,249,0.405857,2
400,622,0.493221,2
401,794,0.524179,2
402,803,0.589846,2
403,398,0.359879,7
404,251,0.4001,2
405,268,0.572208,3
406,817,0.549648,2
407,266,0.563956,4
408,721,0.577783,4
409,39,0.338746,2
410,431,0.589846,2
411,487,0.577783,3
412,322,0.346088,2
413,789,0.563956,2
414,840,0.415857,11
415,227,0.394229,3
416,631,0.400333,2
417,226,0.695548,2
418,279,0.403358,4
419,759,0.436527,3
420,469,0.520504,3
421,275,0.567306,2
422,334,0.52123,2
423,700,0.695548,2
424,165,0.361125,5
425,724,0.487302,2
426,708,0.468874,2
427,173,0.373177,10
428,812,0.341598,3
429,202,0.469804,8
430,844,0.536321,2
431,286,0.589684,23
432,841,0.5087,3
433,127,0.45736,3
434,748,0.482472,2
435,81,0.373607,39
436,725,0.520688,2
437,672,0.512447,18
438,187,0.518782,35
439,372,0.528101,2
440,375,0.424852,2
441,566,0.45606,35
442,145,0.547101,2
443,92,0.438918,4
444,253,0.539288,3
445,547,0.482694,2
446,340,0.465632,8
447,709,0.429436,4
448,246,0.53059,5
449,15,0.499093,12
450,642,0.577966,30
451,137,0.525105,2
452,727,0.468064,2
453,736,0.49533,2
454,24,0.589755,13
455,682,0.431039,6
456,283,0.644009,3
457,744,0.438762,3
458,492,0.428473,2
459,427,0.452942,2
460,588,0.644009,2
461,471,0.414143,19
462,391,0.386344,2
463,89,0.589755,6
464,673,0.389737,3
465,297,0.602966,4
466,635,0.462927,3
467,96,0.440105,2
468,418,0.466286,2
469,484,0.452788,2
470,733,0.452788,2
471,753,0.471433,2
472,358,0.405255,3
473,121,0.546983,7
474,343,0.464853,2
475,461,0.53353,2
476,299,0.464853,2
477,140,0.55974,2
478,581,0.51047,2
479,583,0.600897,2
480,126,0.466286,2
481,460,0.453815,2
482,294,0.42137,4
483,381,0.389897,19
484,663,0.327377,6
485,12,0.482466,14
486,70,0.307531,3
487,787,0.86079,34
488,648,0.86079,2
489,468,0.399455,15
490,848,0.594645,2
491,614,0.432819,4
492,290,0.499375,4
493,690,0.47642,2
494,808,0.455176,19
495,544,0.58409,14
496,150,0.321119,4
497,498,0.437181,2
498,0,0.439126,3
499,211,0.536526,15
500,539,0.493992,26
501,132,0.457021,19
502,823,0.352767,4
503,42,0.626959,8
504,773,0.999804,3
505,615,0.634035,5
506,269,0.999804,2
507,378,0.598895,2
508,61,0.321372,3
509,116,0.375875,3
510,606,0.674504,7
511,156,0.37627,5
512,382,0.379468,2
513,824,0.528678,2
514,5,0.563035,2
515,742,0.492052,2
516,45,0.358135,6
517,765,0.614127,3
518,506,0.42423,12
519,94,0.460976,14
520,208,0.456137,10
521,586,0.441936,2
522,245,0.339495,13
523,464,0.52139,8
524,157,0.584689,2
525,203,0.419257,4
526,346,0.406443,4
527,643,0.411629,18
528,796,0.422263,2
529,330,0.287995,2
530,312,0.404075,2
531,119,0.451195,2
532,767,0.453452,26
533,482,0.436932,4
534,676,0.388095,6
535,180,0.939649,2
536,512,0.939649,4
537,55,0.43546,9
538,113,0.781436,10
539,401,0.513877,5
540,811,0.38156,4
541,425,0.411631,9
542,200,0.557103,3
543,85,0.441089,2
544,224,0.537374,2
545,632,0.781436,2
546,54,0.495607,2
547,77,0.453797,2
548,383,0.457021,13
549,728,1.000055,38
550,10,0.562766,9
551,153,0.66106,2
552,519,0.353954,2
553,749,0.432214,2
554,350,0.688491,4
555,104,0.577257,3
556,790,0.373193,24
557,259,0.431939,3
558,835,0.416682,35
559,572,1.000055,2
560,822,0.591543,2
561,458,0.451352,2
562,466,0.461445,31
563,347,0.358058,4
564,400,0.458444,9
565,543,0.374203,3
566,369,0.566034,2
567,459,0.502822,3
568,845,0.41427,8
569,76,0.370169,3
570,608,0.592683,29
571,345,0.355256,2
572,149,0.426377,3
573,579,0.453776,17
574,502,0.385192,5
575,659,0.522798,25
576,114,0.484848,2
577,29,0.400286,33
578,258,0.463102,18
579,396,0.582254,2
580,110,0.31127,2
581,265,0.408156,3
582,445,0.38111,9
583,578,0.406651,6
584,166,0.374863,17
585,4,0.389598,2
586,370,0.841521,14
587,536,0.841521,2
588,843,0.940411,3
589,730,0.940411,20
590,2,0.399708,21
591,50,0.425498,2
592,505,0.450911,4
593,741,0.440558,2
594,551,0.504587,7
595,500,0.502337,3
596,467,0.358161,6
597,718,0.557103,3
598,558,0.476392,3
599,525,0.445542,2
600,585,0.910739,8
601,511,0.910739,7
602,554,0.392042,9
603,564,0.492505,2
604,243,0.385114,3
605,766,0.46306,2
606,633,0.436844,2
607,577,0.440391,2
608,175,0.468687,2
609,296,0.533846,3
610,779,0.571608,2
611,654,0.524693,2
612,333,0.309228,10
613,292,0.535162,2
614,161,0.352908,2
615,509,0.415531,2
616,318,0.406382,2
617,561,0.326749,2
618,815,0.565924,2
619,444,0.447231,5
620,837,0.47322,4
621,56,0.471135,2
622,218,0.499093,14
623,242,0.439748,2
624,800,0.441603,4
625,325,0.461399,6
626,373,0.504998,2
627,538,0.434242,16
628,764,0.387818,6
629,138,0.428591,6
630,810,0.597164,4
631,210,0.438108,6
632,457,0.546983,2
633,230,0.603965,2
634,62,0.416835,4
635,364,0.401307,2
636,184,0.450911,2
637,263,0.434569,2
638,328,0.451117,2
639,237,0.376677,2
640,658,0.395046,38
641,196,0.514171,9
642,362,0.548794,4
643,287,0.568011,5
644,798,0.525978,14
645,573,0.52192,14
646,28,0.333832,2
647,428,0.577966,4
648,255,0.501747,2
649,164,0.438762,2
650,44,0.453776,11
651,687,0.490204,8
652,402,0.448199,4
653,761,0.351372,16
654,63,0.52192,3
655,624,0.556277,4
656,65,0.520031,2
657,359,0.361037,2
658,209,0.522798,5
659,240,0.405618,12
660,40,0.492648,2
661,47,0.463312,6
662,107,0.459486,9
663,98,0.477151,3
664,51,0.586277,4
665,83,0.444963,6
666,16,0.448767,4
667,630,0.614127,5
668,234,0.423549,7
669,695,0.384107,4
670,854,0.439748,5
671,601,0.518782,7
672,647,0.429794,2
673,775,0.397862,12
674,788,0.399837,7
675,774,0.771342,17
676,656,0.38268,11
677,291,0.431648,2
678,706,0.5796,2
679,599,0.573717,2
680,478,0.479737,2
681,514,0.771342,3
682,675,0.532301,3
683,545,0.324412,2
684,405,0.573717,4
685,320,0.602966,3
686,602,0.294191,11
687,295,0.416835,3
688,179,0.346852,2
689,143,0.324499,2
690,331,0.426377,2
691,26,0.641409,2
692,751,0.46161,2
693,638,0.411386,3
694,235,0.349779,4
695,141,0.379659,6
696,629,0.456987,4
697,32,0.341426,6
698,557,0.598895,5
699,360,0.467115,6
700,740,0.683635,2
701,74,0.45606,35
702,745,0.533078,2
703,483,0.459086,2
704,324,0.46373,13
705,477,0.571608,17
706,72,0.35902,7
707,604,0.378337,2
708,762,0.600542,9
709,419,0.504774,2
710,408,0.370153,8
711,781,0.528296,8
712,194,0.458824,2
713,293,0.424028,5
714,3,0.532301,16
715,392,0.55679,30
716,136,0.412712,22
717,14,0.396508,2
718,650,0.556213,8
719,683,0.477375,28
720,8,0.566034,43
721,213,0.277345,2
722,379,0.548844,2
723,488,0.591723,3
724,832,0.409939,2
725,838,0.399179,20
726,319,0.376,13
727,183,0.505404,2
728,814,0.465666,2
729,754,0.77666,17
730,341,0.382583,2
731,569,0.431765,4
732,562,0.533078,4
733,705,0.34931,3
734,782,0.402373,5
735,95,0.410651,9
736,737,0.371842,2
737,491,0.496239,2
738,729,0.46358,3
739,231,0.421303,8
740,713,0.493461,2
741,452,0.554498,9
742,819,0.448756,11
743,88,0.499392,8
744,332,0.435136,4
745,307,0.448407,5
746,797,0.590263,4
747,262,0.439013,3
748,556,0.303725,2
749,610,0.372819,2
750,31,0.406662,4
751,568,0.477375,4
752,120,0.493173,25
753,349,0.630131,2
754,574,0.502463,13
755,701,0.4948,29
756,839,0.412712,4
757,388,0.303699,10
758,758,0.387088,6
759,18,0.436515,3
760,692,0.482466,14
761,380,0.40082,2
762,802,0.422406,26
763,493,0.616311,3
764,552,0.307987,2
765,282,0.42638,4
766,1,0.467517,4
767,432,0.507353,2
768,704,0.395281,3
769,771,0.55679,2
770,238,0.457986,2
771,27,0.382288,3
772,302,0.575889,2
773,688,0.400628,2
774,361,0.3868,2
775,818,0.346852,2
776,685,0.35133,4
777,587,0.502285,2
778,168,0.396251,2
779,406,0.424923,9
780,760,0.411745,2
781,23,0.528101,2
782,834,0.359084,2
783,596,0.344028,8
784,499,0.475456,2
785,450,0.301313,15
786,163,0.5296,12
787,529,0.453815,2
788,595,0.441809,3
789,25,0.276239,2
790,801,0.634035,12
791,757,0.387158,10
792,846,0.683635,3
793,215,0.463184,2
794,241,0.364359,3
795,130,0.456102,3
796,541,0.353652,2
797,257,0.388095,5
798,170,0.542289,2
799,686,0.432639,3
800,454,0.42487,2
801,792,0.405552,2
802,433,0.492007,2
803,177,0.511489,2
804,309,0.415844,3
805,220,0.461444,2
806,186,0.376836,2
807,276,0.451117,2
808,653,0.503264,2
809,313,0.479737,19
810,820,0.383163,9
811,13,0.433913,4
812,623,0.520837,3
813,640,0.265871,15
814,105,0.467115,2
815,129,0.373066,3
816,807,0.395706,2
817,611,0.483204,3
818,716,0.483204,3
819,115,0.572208,9
820,829,0.48849,3
821,384,0.482472,4
822,387,0.476764,2
823,479,0.434343,4
824,386,0.404882,4
825,570,0.521222,3
826,79,0.563662,3
827,222,0.930868,2
828,590,0.429317,3
829,288,0.478081,2
830,697,0.454147,5
831,131,0.590286,3
832,409,0.675749,3
833,594,0.675749,2
834,621,0.449818,2
835,722,0.438663,2
836,317,0.47322,3
837,298,0.930868,2
838,702,0.921397,8
839,403,0.952319,2
840,791,0.68195,2
841,374,0.537079,2
842,229,0.600542,3
843,665,0.429029,6
844,711,0.462985,2
845,103,0.452642,2
846,720,0.448199,15
847,847,0.473646,3
848,122,0.537079,4
849,311,0.535752,3
850,277,0.548539,2
851,474,0.494734,9
852,338,0.401344,3
853,236,0.93136,13
854,496,0.952319,3
