gallery_idx,album_label,nn_distance,album_image_count
170,348,0.731058,41
171,35,0.483314,2
172,641,0.631396,18
173,128,0.787872,30
174,689,0.76081,7
175,357,0.641995,16
176,424,0.558211,16
177,327,0.693168,8
178,377,0.600228,2
179,172,0.787872,3
180,195,0.592076,2
181,232,0.628572,2
182,21,0.523677,2
183,537,0.628572,3
184,438,0.600498,14
185,472,0.69437,11
186,582,0.587165,3
187,634,0.660806,17
188,530,0.63809,2
189,735,0.649924,38
190,481,0.589235,14
191,219,0.689457,14
192,533,0.723423,4
193,593,0.69437,4
194,53,0.673562,2
195,497,0.660806,2
196,124,0.59455,20
197,475,0.650995,2
198,167,0.393038,5
199,534,0.518433,5
200,272,0.659886,6
201,415,0.474812,2
202,420,0.659886,3
203,308,0.650995,2
204,555,0.409839,7
205,559,0.592205,2
206,603,0.568106,2
207,260,0.647349,2
208,315,0.519541,2
209,87,0.616494,2
210,135,0.600283,2
211,304,0.865693,2
212,763,0.865693,2
213,827,0.628988,2
214,778,0.593736,13
215,507,0.421909,7
216,252,0.565707,3
217,264,0.506763,5
218,67,0.47923,10
219,326,0.456671,6
220,522,0.66115,7
221,68,0.561909,7
222,649,0.569013,6
223,825,0.570755,6
224,504,0.646683,5
225,66,0.618465,21
226,355,0.605556,5
227,169,0.705109,9
228,451,0.528127,5
229,776,0.705109,8
230,228,0.610063,17
231,73,0.629859,3
232,404,0.749677,3
233,206,0.685594,8
234,549,0.521942,3
235,422,0.727009,10
236,531,0.626132,4
237,542,0.701581,2
238,752,0.749677,12
239,394,0.731878,2
240,78,0.576076,2
241,191,0.701581,12
242,501,0.565386,2
243,101,0.708182,5
244,244,0.592305,5
245,503,0.673934,2
246,162,0.641318,2
247,783,0.577701,9
248,329,0.550204,19
249,696,0.664164,9
250,710,0.716119,2
251,657,0.425297,2
252,756,0.615263,8
253,389,0.716119,2
254,11,0.750945,3
255,412,0.750945,3
256,830,0.55187,8
257,22,0.483832,7
258,142,0.612859,3
259,38,0.478098,2
260,390,0.612859,8
261,667,0.601186,10
262,518,0.511773,10
263,813,0.61867,2
264,470,0.601186,2
265,411,0.562048,2
266,90,0.371962,2
267,516,0.552338,6
268,223,0.478438,5
269,46,0.768089,2
270,310,0.756992,4
271,171,0.768089,3
272,410,0.48232,2
273,592,0.482416,4
274,442,0.543321,2
275,671,0.679734,23
276,274,0.618941,4
277,181,0.607842,4
278,278,0.710275,10
279,684,0.353802,8
280,239,0.679734,5
281,190,0.631832,3
282,831,0.574758,12
283,625,0.598543,4
284,151,0.548007,3
285,273,0.555013,3
286,627,0.591057,13
287,59,0.550122,2
288,407,0.61973,2
289,353,0.831748,5
290,19,0.610089,18
291,214,0.634481,3
292,36,0.591057,4
293,267,0.551386,2
294,553,0.610089,14
295,289,0.591478,24
296,34,0.489899,3
297,75,0.51535,2
298,133,0.553811,2
299,770,0.480175,9
300,365,0.831748,12
301,628,0.585883,13
302,772,0.626139,2
303,670,0.573507,4
304,850,0.506713,3
305,485,0.652324,5
306,256,0.559973,2
307,439,0.564591,2
308,646,0.652324,4
309,691,0.849814,2
310,626,0.849814,2
311,699,0.55937,3
312,342,0.625496,4
313,363,0.783289,20
314,185,0.783289,2
315,416,0.648734,3
316,732,0.601586,2
317,354,0.7778,15
318,144,0.709661,6
319,677,0.663942,6
320,221,0.608779,5
321,395,0.661495,2
322,795,0.745057,2
323,64,0.7778,3
324,366,0.713718,2
325,314,0.709661,5
326,793,0.713718,12
327,666,0.751046,4
328,429,0.751046,5
329,100,0.757941,2
330,336,0.774159,9
331,550,0.593475,4
332,437,0.697767,8
333,521,0.705357,5
334,612,0.693509,2
335,448,0.738538,5
336,495,0.635533,15
337,154,0.727062,3
338,849,0.830882,2
339,743,0.726126,3
340,160,0.795308,2
341,679,0.733054,8
342,456,0.622349,4
343,84,0.624311,5
344,321,0.830882,3
345,644,0.714397,2
346,423,0.711895,6
347,52,0.477274,30
348,207,0.588306,14
349,681,0.630057,5
350,661,0.521981,9
351,430,0.613507,2
352,777,0.651871,12
353,786,0.612665,7
354,833,0.711895,9
355,303,0.612665,2
356,591,0.549725,14
357,755,0.472723,7
358,804,0.607678,11
359,33,0.660257,3
360,714,0.439414,26
361,535,0.549131,17
362,598,0.530003,9
363,662,0.562191,2
364,443,0.623038,3
365,473,0.564451,2
366,397,0.550361,2
367,639,0.670362,3
368,515,0.670362,4
369,698,0.571798,3
370,769,0.496382,4
371,563,0.591852,2
372,528,0.566687,5
373,385,0.579377,2
374,58,0.823896,4
375,853,0.823896,2
376,413,0.505771,2
377,176,0.541406,27
378,750,0.643451,5
379,524,0.621281,3
380,414,0.507293,9
381,560,0.622652,2
382,532,0.643451,2
383,717,0.564971,2
384,281,0.872961,6
385,589,0.663482,23
386,261,0.673587,3
387,178,0.660675,32
388,693,0.669,11
389,723,0.510734,26
390,821,0.790142,50
391,842,0.592631,31
392,836,0.584248,26
393,198,0.604933,20
394,204,0.790142,10
395,785,0.872961,5
396,20,0.547233,3
397,335,0.833807,2
398,80,0.751348,3
399,249,0.73228,2
400,622,0.760784,2
401,794,0.717795,2
402,803,0.7305,2
403,398,0.695884,7
404,251,0.755947,2
405,268,0.625147,3
406,817,0.701753,2
407,266,0.682015,4
408,721,0.833807,4
409,39,0.462996,2
410,431,0.690548,2
411,487,0.775027,3
412,322,0.70108,2
413,789,0.672022,2
414,840,0.649963,11
415,227,0.486312,3
416,631,0.493413,2
417,226,0.687254,2
418,279,0.734956,4
419,759,0.689519,3
420,469,0.734956,3
421,275,0.620901,2
422,334,0.568343,2
423,700,0.624549,2
424,165,0.608902,5
425,724,0.446057,2
426,708,0.628612,2
427,173,0.550845,10
428,812,0.573146,3
429,202,0.649963,8
430,844,0.341502,2
431,286,0.547416,23
432,841,0.5408,3
433,127,0.616165,3
434,748,0.715286,2
435,81,0.745802,39
436,725,0.484308,2
437,672,0.701597,18
438,187,0.673487,35
439,372,0.654305,2
440,375,0.527752,2
441,566,0.578862,35
442,145,0.745802,2
443,92,0.617774,4
444,253,0.710275,3
445,547,0.644242,2
446,340,0.543792,8
447,709,0.624441,4
448,246,0.474506,5
449,15,0.618646,12
450,642,0.680565,30
451,137,0.678196,2
452,727,0.644085,2
453,736,0.795608,2
454,24,0.764325,13
455,682,0.453914,6
456,283,0.746356,3
457,744,0.61867,3
458,492,0.672272,2
459,427,0.663058,2
460,588,0.795608,2
461,471,0.764325,19
462,391,0.627498,2
463,89,0.589475,6
464,673,0.5766,3
465,297,0.62595,4
466,635,0.622792,3
467,96,0.663853,2
468,418,0.728677,2
469,484,0.688248,2
470,733,0.634605,2
471,753,0.696585,2
472,358,0.723228,3
473,121,0.778816,7
474,343,0.614439,2
475,461,0.721734,2
476,299,0.765479,2
477,140,0.791126,2
478,581,0.745429,2
479,583,0.778816,2
480,126,0.664099,2
481,460,0.791126,2
482,294,0.643296,4
483,381,0.689341,19
484,663,0.620072,6
485,12,0.558286,14
486,70,0.550795,3
487,787,0.790097,34
488,648,0.790097,2
489,468,0.621002,15
490,848,0.668019,2
491,614,0.691069,4
492,290,0.691069,4
493,690,0.541633,2
494,808,0.561548,19
495,544,0.689341,14
496,150,0.666434,4
497,498,0.475465,2
498,0,0.664308,3
499,211,0.549662,15
500,539,0.758733,26
501,132,0.663505,19
502,823,0.519294,4
503,42,0.775944,8
504,773,0.99917,3
505,615,0.449169,5
506,269,0.99917,2
507,378,0.775505,2
508,61,0.758733,3
509,116,0.688011,3
510,606,0.581057,7
511,156,0.559326,5
512,382,0.775944,2
513,824,0.592254,2
514,5,0.501652,2
515,742,0.457092,2
516,45,0.633062,6
517,765,0.461939,3
518,506,0.513012,12
519,94,0.567905,14
520,208,0.56789,10
521,586,0.439135,2
522,245,0.662931,13
523,464,0.588647,8
524,157,0.51129,2
525,203,0.485569,4
526,346,0.48381,4
527,643,0.662931,18
528,796,0.474791,2
529,330,0.491212,2
530,312,0.561375,2
531,119,0.548721,2
532,767,0.567023,26
533,482,0.619586,4
534,676,0.68003,6
535,180,0.862727,2
536,512,0.862727,4
537,55,0.698245,9
538,113,0.705119,10
539,401,0.620382,5
540,811,0.543862,4
541,425,0.525282,9
542,200,0.650085,3
543,85,0.652378,2
544,224,0.76341,2
545,632,0.76341,2
546,54,0.71202,2
547,77,0.71202,2
548,383,0.578173,13
549,728,1.000047,38
550,10,0.522574,9
551,153,0.50831,2
552,519,0.660924,2
553,749,0.506126,2
554,350,0.660924,4
555,104,0.470727,3
556,790,0.548516,24
557,259,0.600579,3
558,835,0.648326,35
559,572,1.000047,2
560,822,0.511258,2
561,458,0.536126,2
562,466,0.486395,31
563,347,0.578868,4
564,400,0.710406,9
565,543,0.755525,3
566,369,0.627058,2
567,459,0.748992,3
568,845,0.647352,8
569,76,0.75369,3
570,608,0.755525,29
571,345,0.751329,2
572,149,0.674652,3
573,579,0.646374,17
574,502,0.73282,5
575,659,0.764585,25
576,114,0.521048,2
577,29,0.660675,33
578,258,0.764585,18
579,396,0.623345,2
580,110,0.497764,2
581,265,0.56936,3
582,445,0.741422,9
583,578,0.602852,6
584,166,0.56936,17
585,4,0.674791,2
586,370,0.680986,14
587,536,0.680986,2
588,843,0.797079,3
589,730,0.797079,20
590,2,0.64207,21
591,50,0.741422,2
592,505,0.587794,4
593,741,0.494927,2
594,551,0.688609,7
595,500,0.569892,3
596,467,0.60349,6
597,718,0.815968,3
598,558,0.739497,3
599,525,0.780821,2
600,585,0.858246,8
601,511,0.858246,7
602,554,0.687071,9
603,564,0.815968,2
604,243,0.510901,3
605,766,0.597892,2
606,633,0.562354,2
607,577,0.616862,2
608,175,0.446117,2
609,296,0.735908,3
610,779,0.733917,2
611,654,0.654729,2
612,333,0.524908,10
613,292,0.735908,2
614,161,0.546741,2
615,509,0.527,2
616,318,0.573653,2
617,561,0.612582,2
618,815,0.59047,2
619,444,0.585166,5
620,837,0.599008,4
621,56,0.587843,2
622,218,0.478904,14
623,242,0.599008,2
624,800,0.592947,4
625,325,0.741338,6
626,373,0.58381,2
627,538,0.520649,16
628,764,0.621479,6
629,138,0.815873,6
630,810,0.815873,4
631,210,0.747438,6
632,457,0.77572,2
633,230,0.504707,2
634,62,0.59413,4
635,364,0.77163,2
636,184,0.627395,2
637,263,0.798044,2
638,328,0.580637,2
639,237,0.71202,2
640,658,0.649822,38
641,196,0.628745,9
642,362,0.683558,4
643,287,0.694582,5
644,798,0.62308,14
645,573,0.577904,14
646,28,0.651186,2
647,428,0.662842,4
648,255,0.510176,2
649,164,0.697031,2
650,44,0.697031,11
651,687,0.694582,8
652,402,0.71022,4
653,761,0.550226,16
654,63,0.649653,3
655,624,0.71022,4
656,65,0.531834,2
657,359,0.555951,2
658,209,0.529472,5
659,240,0.582063,12
660,40,0.636051,2
661,47,0.685123,6
662,107,0.624933,9
663,98,0.57452,3
664,51,0.613067,4
665,83,0.688166,6
666,16,0.615781,4
667,630,0.688166,5
668,234,0.525321,7
669,695,0.554004,4
670,854,0.492223,5
671,601,0.685123,7
672,647,0.62118,2
673,775,0.549462,12
674,788,0.582063,7
675,774,0.623562,17
676,656,0.726014,11
677,291,0.469272,2
678,706,0.432447,2
679,599,0.660789,2
680,478,0.637694,2
681,514,0.524423,3
682,675,0.586566,3
683,545,0.623562,2
684,405,0.660789,4
685,320,0.569255,3
686,602,0.585088,11
687,295,0.651382,3
688,179,0.5232,2
689,143,0.666897,2
690,331,0.629086,2
691,26,0.673477,2
692,751,0.673477,2
693,638,0.666897,3
694,235,0.629086,4
695,141,0.664866,6
696,629,0.660141,4
697,32,0.660141,6
698,557,0.562048,5
699,360,0.592076,6
700,740,0.600362,2
701,74,0.651348,35
702,745,0.666138,2
703,483,0.698738,2
704,324,0.713395,13
705,477,0.465978,17
706,72,0.584463,7
707,604,0.590826,2
708,762,0.812879,9
709,419,0.663301,2
710,408,0.812879,8
711,781,0.691997,8
712,194,0.515508,2
713,293,0.505046,5
714,3,0.737989,16
715,392,0.685089,30
716,136,0.839746,22
717,14,0.594169,2
718,650,0.609911,8
719,683,0.786753,28
720,8,0.718197,43
721,213,0.655981,2
722,379,0.655981,2
723,488,0.566626,3
724,832,0.698963,2
725,838,0.759749,20
726,319,0.839746,13
727,183,0.773392,2
728,814,0.780585,2
729,754,0.780585,17
730,341,0.464789,2
731,569,0.54194,4
732,562,0.54194,4
733,705,0.50637,3
734,782,0.436365,5
735,95,0.697455,9
736,737,0.65522,2
737,491,0.462609,2
738,729,0.730554,3
739,231,0.583994,8
740,713,0.701661,2
741,452,0.547416,9
742,819,0.491833,11
743,88,0.564982,8
744,332,0.703229,4
745,307,0.730554,5
746,797,0.679301,4
747,262,0.700586,3
748,556,0.591537,2
749,610,0.47194,2
750,31,0.726344,4
751,568,0.718197,4
752,120,0.617376,25
753,349,0.562424,2
754,574,0.695685,13
755,701,0.633905,29
756,839,0.773392,4
757,388,0.63437,10
758,758,0.527538,6
759,18,0.604308,3
760,692,0.752339,14
761,380,0.697529,2
762,802,0.663728,26
763,493,0.579407,3
764,552,0.663865,2
765,282,0.692972,4
766,1,0.752339,4
767,432,0.662461,2
768,704,0.725559,3
769,771,0.603079,2
770,238,0.748811,2
771,27,0.776531,3
772,302,0.838965,2
773,688,0.622028,2
774,361,0.708901,2
775,818,0.838965,2
776,685,0.74115,4
777,587,0.643234,2
778,168,0.647451,2
779,406,0.674529,9
780,760,0.531314,2
781,23,0.564031,2
782,834,0.58134,2
783,596,0.549108,8
784,499,0.639876,2
785,450,0.470155,15
786,163,0.509966,12
787,529,0.561338,2
788,595,0.674529,3
789,25,0.756864,2
790,801,0.608854,12
791,757,0.666494,10
792,846,0.756864,3
793,215,0.523011,2
794,241,0.667258,3
795,130,0.556214,3
796,541,0.57044,2
797,257,0.69604,5
798,170,0.707333,2
799,686,0.544997,3
800,454,0.640182,2
801,792,0.579774,2
802,433,0.707333,2
803,177,0.566508,2
804,309,0.580532,3
805,220,0.626336,2
806,186,0.448049,2
807,276,0.578557,2
808,653,0.625975,2
809,313,0.646092,19
810,820,0.625975,9
811,13,0.549379,4
812,623,0.485569,3
813,640,0.618059,15
814,105,0.463677,2
815,129,0.61656,3
816,807,0.488312,2
817,611,0.585925,3
818,716,0.585925,3
819,115,0.551956,9
820,829,0.456936,3
821,384,0.5769,4
822,387,0.624844,2
823,479,0.629276,4
824,386,0.559201,4
825,570,0.718296,3
826,79,0.629192,3
827,222,0.814959,2
828,590,0.523129,3
829,288,0.618697,2
830,697,0.661271,5
831,131,0.583174,3
832,409,0.518153,3
833,594,0.718296,2
834,621,0.590949,2
835,722,0.595349,2
836,317,0.585883,3
837,298,0.814959,2
838,702,0.602837,8
839,403,0.865969,2
840,791,0.72362,2
841,374,0.720744,2
842,229,0.614869,3
843,665,0.51435,6
844,711,0.598925,2
845,103,0.636082,2
846,720,0.641959,15
847,847,0.499062,3
848,122,0.66557,4
849,311,0.615582,3
850,277,0.668675,2
851,474,0.535586,9
852,338,0.641959,3
853,236,0.760764,13
854,496,0.865969,3
