gallery_idx,album_label,nn_distance,album_image_count
138,112,0.512189,2
139,738,0.453448,21
140,356,0.419696,2
141,617,0.574526,2
142,435,0.57377,6
143,805,0.514307,2
144,434,0.58,2
145,305,0.540202,7
146,284,0.517958,14
147,540,0.503075,2
148,399,0.613147,7
149,463,0.528367,12
150,118,0.599236,2
151,306,0.494885,5
152,726,0.550264,10
153,205,0.621459,12
154,97,0.57798,4
155,247,0.464035,2
156,158,0.547295,5
157,446,0.592789,9
158,285,0.621459,2
159,668,0.362801,14
160,280,0.57798,20
161,613,0.388961,12
162,548,0.412154,7
163,664,0.675776,2
164,852,0.949804,6
165,703,0.949804,3
166,731,0.474487,5
167,197,0.440086,3
168,694,0.675776,3
169,609,0.603794,2
170,348,0.451813,41
171,35,0.487189,2
172,641,0.556659,18
173,128,0.367929,30
174,689,0.581351,7
175,357,0.446857,16
176,424,0.671442,16
177,327,0.434728,8
178,377,0.722998,2
179,172,0.579093,3
180,195,0.574216,2
181,232,0.532303,2
182,21,0.574216,2
183,537,0.519214,3
184,438,0.609103,14
185,472,0.47574,11
186,582,0.447022,3
187,634,0.454397,17
188,530,0.51117,2
189,735,0.467995,38
190,481,0.549186,14
191,219,0.441898,14
192,533,0.726583,4
193,593,0.399046,4
194,53,0.469023,2
195,497,0.756179,2
196,124,0.46341,20
197,475,0.465369,2
198,167,0.477335,5
199,534,0.519962,5
200,272,0.486314,6
201,415,0.438254,2
202,420,0.480088,3
203,308,0.681441,2
204,555,0.462236,7
205,559,0.434485,2
206,603,0.725864,2
207,260,0.590145,2
208,315,0.514666,2
209,87,0.612727,2
210,135,0.483228,2
211,304,0.937336,2
212,763,0.937336,2
213,827,0.534001,2
214,778,0.346911,13
215,507,0.47794,7
216,252,0.432937,3
217,264,0.507453,5
218,67,0.537628,10
219,326,0.522923,6
220,522,0.544667,7
221,68,0.535383,7
222,649,0.454949,6
223,825,0.459693,6
224,504,0.515817,5
225,66,0.459713,21
226,355,0.564308,5
227,169,0.566979,9
228,451,0.385024,5
229,776,0.449347,8
230,228,0.549667,17
231,73,0.496368,3
232,404,0.425968,3
233,206,0.675637,8
234,549,0.550464,3
235,422,0.613261,10
236,531,0.357559,4
237,542,0.877663,2
238,752,0.558101,12
239,394,0.613261,2
240,78,0.434674,2
241,191,0.877663,12
242,501,0.426161,2
243,101,0.53529,5
244,244,0.44663,5
245,503,0.583222,2
246,162,0.490951,2
247,783,0.480363,9
248,329,0.563039,19
249,696,0.515367,9
250,710,0.449812,2
251,657,0.400866,2
252,756,0.525659,8
253,389,0.420915,2
254,11,0.675637,3
255,412,0.473363,3
256,830,0.544667,8
257,22,0.421955,7
258,142,0.487003,3
259,38,0.522233,2
260,390,0.536719,8
261,667,0.514666,10
262,518,0.520147,10
263,813,0.489786,2
264,470,0.459268,2
265,411,0.58,2
266,90,0.476507,2
267,516,0.455312,6
268,223,0.530119,5
269,46,0.825799,2
270,310,0.836525,4
271,171,0.836525,3
272,410,0.425035,2
273,592,0.32969,4
274,442,0.493113,2
275,671,0.752113,23
276,274,0.752113,4
277,181,0.515244,4
278,278,0.38511,10
279,684,0.511149,8
280,239,0.427316,5
281,190,0.490058,3
282,831,0.565571,12
283,625,0.533166,4
284,151,0.574711,3
285,273,0.540202,3
286,627,0.611176,13
287,59,0.533544,2
288,407,0.471565,2
289,353,0.417745,5
290,19,0.336636,18
291,214,0.412011,3
292,36,0.617005,4
293,267,0.613894,2
294,553,0.468267,14
295,289,0.47908,24
296,34,0.425558,3
297,75,0.617076,2
298,133,0.590857,2
299,770,0.621054,9
300,365,0.532614,12
301,628,0.48551,13
302,772,0.423117,2
303,670,0.475947,4
304,850,0.54598,3
305,485,0.546037,5
306,256,0.43788,2
307,439,0.471289,2
308,646,0.39959,4
309,691,0.92237,2
310,626,0.92237,2
311,699,0.527968,3
312,342,0.500436,4
313,363,0.433844,20
314,185,0.466915,2
315,416,0.531409,3
316,732,0.471113,2
317,354,0.666084,15
318,144,0.547107,6
319,677,0.613894,6
320,221,0.645768,5
321,395,0.472446,2
322,795,0.433348,2
323,64,0.666084,3
324,366,0.682307,2
325,314,0.571854,5
326,793,0.601746,12
327,666,0.645723,4
328,429,0.645723,5
329,100,0.46718,2
330,336,0.503077,9
331,550,0.597348,4
332,437,0.458389,8
333,521,0.484065,5
334,612,0.466205,2
335,448,0.560668,5
336,495,0.663499,15
337,154,0.589588,3
338,849,0.497129,2
339,743,0.532542,3
340,160,0.537688,2
341,679,0.560668,8
342,456,0.589588,4
343,84,0.525389,5
344,321,0.451017,3
345,644,0.537688,2
346,423,0.372929,6
347,52,0.4724,30
348,207,0.508954,14
349,681,0.384941,5
350,661,0.396163,9
351,430,0.475786,2
352,777,0.463452,12
353,786,0.831639,7
354,833,0.536703,9
355,303,0.831639,2
356,591,0.610138,14
357,755,0.560976,7
358,804,0.50865,11
359,33,0.452465,3
360,714,0.452682,26
361,535,0.497582,17
362,598,0.53041,9
363,662,0.558646,2
364,443,0.558646,3
365,473,0.543326,2
366,397,0.386864,2
367,639,0.489042,3
368,515,0.325115,4
369,698,0.489077,3
370,769,0.509123,4
371,563,0.541393,2
372,528,0.56564,5
373,385,0.549057,2
374,58,0.910438,4
375,853,0.910438,2
376,413,0.504478,2
377,176,0.543884,27
378,750,0.614086,5
379,524,0.645696,3
380,414,0.610098,9
381,560,0.591635,2
382,532,0.499367,2
383,717,0.645696,2
384,281,0.875789,6
385,589,0.558878,23
386,261,0.487448,3
387,178,0.529404,32
388,693,0.511436,11
389,723,0.496793,26
390,821,0.770553,50
391,842,0.474611,31
392,836,0.4017,26
393,198,0.449371,20
394,204,0.770553,10
395,785,0.875789,5
396,20,0.498892,3
397,335,0.555996,2
398,80,0.624624,3
399,249,0.569687,2
400,622,0.591856,2
401,794,0.550759,2
402,803,0.714299,2
403,398,0.358299,7
404,251,0.424144,2
405,268,0.62029,3
406,817,0.649134,2
407,266,0.592716,4
408,721,0.562225,4
409,39,0.348394,2
410,431,0.714299,2
411,487,0.605758,3
412,322,0.508393,2
413,789,0.592716,2
414,840,0.583222,11
415,227,0.478966,3
416,631,0.323091,2
417,226,0.578324,2
418,279,0.508049,4
419,759,0.50357,3
420,469,0.585578,3
421,275,0.57377,2
422,334,0.52005,2
423,700,0.607239,2
424,165,0.571776,5
425,724,0.552882,2
426,708,0.547915,2
427,173,0.487189,10
428,812,0.486709,3
429,202,0.534466,8
430,844,0.568361,2
431,286,0.457336,23
432,841,0.552964,3
433,127,0.589255,3
434,748,0.550144,2
435,81,0.448924,39
436,725,0.593292,2
437,672,0.5375,18
438,187,0.521989,35
439,372,0.47076,2
440,375,0.62029,2
441,566,0.537938,35
442,145,0.516659,2
443,92,0.542048,4
444,253,0.387697,3
445,547,0.46361,2
446,340,0.465337,8
447,709,0.465872,4
448,246,0.549186,5
449,15,0.618186,12
450,642,0.494885,30
451,137,0.555539,2
452,727,0.53518,2
453,736,0.640253,2
454,24,0.555539,13
455,682,0.329192,6
456,283,0.610482,3
457,744,0.469886,3
458,492,0.436245,2
459,427,0.519962,2
460,588,0.535798,2
461,471,0.670774,19
462,391,0.620102,2
463,89,0.641684,6
464,673,0.533067,3
465,297,0.693008,4
466,635,0.447979,3
467,96,0.492592,2
468,418,0.512494,2
469,484,0.479618,2
470,733,0.3845,2
471,753,0.411935,2
472,358,0.363737,3
473,121,0.586123,7
474,343,0.581767,2
475,461,0.49891,2
476,299,0.581767,2
477,140,0.532303,2
478,581,0.591856,2
479,583,0.590145,2
480,126,0.433616,2
481,460,0.464749,2
482,294,0.563461,4
483,381,0.533473,19
484,663,0.436182,6
485,12,0.597348,14
486,70,0.435059,3
487,787,0.942376,34
488,648,0.942376,2
489,468,0.440679,15
490,848,0.550895,2
491,614,0.472485,4
492,290,0.482443,4
493,690,0.504027,2
494,808,0.465534,19
495,544,0.756179,14
496,150,0.410539,4
497,498,0.402924,2
498,0,0.50878,3
499,211,0.552094,15
500,539,0.506401,26
501,132,0.479903,19
502,823,0.494511,4
503,42,0.579093,8
504,773,0.999971,3
505,615,0.617076,5
506,269,0.999971,2
507,378,0.538416,2
508,61,0.495396,3
509,116,0.478704,3
510,606,0.425026,7
511,156,0.416787,5
512,382,0.449961,2
513,824,0.521913,2
514,5,0.376466,2
515,742,0.384207,2
516,45,0.470265,6
517,765,0.547059,3
518,506,0.421765,12
519,94,0.612727,14
520,208,0.455352,10
521,586,0.455352,2
522,245,0.439911,13
523,464,0.679551,8
524,157,0.593292,2
525,203,0.521913,4
526,346,0.523844,4
527,643,0.464815,18
528,796,0.482469,2
529,330,0.539017,2
530,312,0.435886,2
531,119,0.502264,2
532,767,0.532946,26
533,482,0.566979,4
534,676,0.489042,6
535,180,0.948293,2
536,512,0.948293,4
537,55,0.522712,9
538,113,0.811055,10
539,401,0.451251,5
540,811,0.398971,4
541,425,0.411313,9
542,200,0.676043,3
543,85,0.613552,2
544,224,0.591635,2
545,632,0.811055,2
546,54,0.619197,2
547,77,0.561414,2
548,383,0.485485,13
549,728,1.000001,38
550,10,0.409677,9
551,153,0.661169,2
552,519,0.45205,2
553,749,0.468546,2
554,350,0.607239,4
555,104,0.644261,3
556,790,0.424553,24
557,259,0.49897,3
558,835,0.580783,35
559,572,1.000001,2
560,822,0.603794,2
561,458,0.402416,2
562,466,0.465149,31
563,347,0.613147,4
564,400,0.528124,9
565,543,0.388661,3
566,369,0.647261,2
567,459,0.587175,3
568,845,0.359616,8
569,76,0.52874,3
570,608,0.444263,29
571,345,0.598683,2
572,149,0.521571,3
573,579,0.521312,17
574,502,0.514758,5
575,659,0.587175,25
576,114,0.565332,2
577,29,0.413344,33
578,258,0.473697,18
579,396,0.506684,2
580,110,0.547815,2
581,265,0.57724,3
582,445,0.495865,9
583,578,0.428154,6
584,166,0.57724,17
585,4,0.470035,2
586,370,0.728831,14
587,536,0.728831,2
588,843,0.928471,3
589,730,0.928471,20
590,2,0.486758,21
591,50,0.400397,2
592,505,0.529588,4
593,741,0.498711,2
594,551,0.488391,7
595,500,0.531097,3
596,467,0.51117,6
597,718,0.676043,3
598,558,0.557222,3
599,525,0.467524,2
600,585,0.922963,8
601,511,0.922963,7
602,554,0.500833,9
603,564,0.549121,2
604,243,0.435126,3
605,766,0.459838,2
606,633,0.565178,2
607,577,0.396543,2
608,175,0.553436,2
609,296,0.44059,3
610,779,0.537938,2
611,654,0.48925,2
612,333,0.411798,10
613,292,0.663499,2
614,161,0.463116,2
615,509,0.51512,2
616,318,0.483609,2
617,561,0.563508,2
618,815,0.563039,2
619,444,0.538277,5
620,837,0.555748,4
621,56,0.467258,2
622,218,0.434628,14
623,242,0.470053,2
624,800,0.488244,4
625,325,0.538502,6
626,373,0.473847,2
627,538,0.439109,16
628,764,0.486146,6
629,138,0.472192,6
630,810,0.475161,4
631,210,0.413723,6
632,457,0.586123,2
633,230,0.669836,2
634,62,0.51512,4
635,364,0.56008,2
636,184,0.410365,2
637,263,0.532233,2
638,328,0.609086,2
639,237,0.469143,2
640,658,0.556659,38
641,196,0.523059,9
642,362,0.588562,4
643,287,0.715237,5
644,798,0.468686,14
645,573,0.391669,14
646,28,0.41782,2
647,428,0.604824,4
648,255,0.377052,2
649,164,0.501361,2
650,44,0.509762,11
651,687,0.476358,8
652,402,0.565178,4
653,761,0.417194,16
654,63,0.417522,3
655,624,0.53518,4
656,65,0.516772,2
657,359,0.420562,2
658,209,0.481286,5
659,240,0.46381,12
660,40,0.461728,2
661,47,0.553887,6
662,107,0.369174,9
663,98,0.549057,3
664,51,0.617005,4
665,83,0.533561,6
666,16,0.543089,4
667,630,0.547059,5
668,234,0.460361,7
669,695,0.69828,4
670,854,0.508049,5
671,601,0.427954,7
672,647,0.565332,2
673,775,0.465203,12
674,788,0.543089,7
675,774,0.927219,17
676,656,0.550689,11
677,291,0.589634,2
678,706,0.621054,2
679,599,0.486314,2
680,478,0.489962,2
681,514,0.927219,3
682,675,0.611775,3
683,545,0.396523,2
684,405,0.643397,4
685,320,0.693008,3
686,602,0.51782,11
687,295,0.467337,3
688,179,0.485037,2
689,143,0.416983,2
690,331,0.530656,2
691,26,0.638652,2
692,751,0.644976,2
693,638,0.391184,3
694,235,0.398514,4
695,141,0.523266,6
696,629,0.44257,4
697,32,0.426407,6
698,557,0.494311,5
699,360,0.48596,6
700,740,0.524241,2
701,74,0.462228,35
702,745,0.432745,2
703,483,0.563009,2
704,324,0.401785,13
705,477,0.394537,17
706,72,0.449515,7
707,604,0.388012,2
708,762,0.506634,9
709,419,0.582801,2
710,408,0.423007,8
711,781,0.431369,8
712,194,0.469124,2
713,293,0.566619,5
714,3,0.420685,16
715,392,0.605221,30
716,136,0.520705,22
717,14,0.529502,2
718,650,0.472462,8
719,683,0.69828,28
720,8,0.647261,43
721,213,0.398514,2
722,379,0.610138,2
723,488,0.722998,3
724,832,0.486595,2
725,838,0.657291,20
726,319,0.608568,13
727,183,0.522811,2
728,814,0.649964,2
729,754,0.860479,17
730,341,0.425985,2
731,569,0.345865,4
732,562,0.489089,4
733,705,0.611775,3
734,782,0.532374,5
735,95,0.523059,9
736,737,0.375454,2
737,491,0.556945,2
738,729,0.536165,3
739,231,0.476399,8
740,713,0.581451,2
741,452,0.520398,9
742,819,0.605221,11
743,88,0.497129,8
744,332,0.550464,4
745,307,0.47574,5
746,797,0.49006,4
747,262,0.475253,3
748,556,0.564694,2
749,610,0.491912,2
750,31,0.529404,4
751,568,0.56516,4
752,120,0.662291,25
753,349,0.728857,2
754,574,0.53046,13
755,701,0.657291,29
756,839,0.51289,4
757,388,0.434814,10
758,758,0.530399,6
759,18,0.5238,3
760,692,0.604053,14
761,380,0.574526,2
762,802,0.444593,26
763,493,0.422955,3
764,552,0.383025,2
765,282,0.662409,4
766,1,0.427517,4
767,432,0.436534,2
768,704,0.390708,3
769,771,0.56492,2
770,238,0.335157,2
771,27,0.534466,3
772,302,0.567528,2
773,688,0.451336,2
774,361,0.51761,2
775,818,0.457563,2
776,685,0.419476,4
777,587,0.533544,2
778,168,0.571323,2
779,406,0.451324,9
780,760,0.496751,2
781,23,0.39196,2
782,834,0.348192,2
783,596,0.365731,8
784,499,0.528613,2
785,450,0.369222,15
786,163,0.555708,12
787,529,0.518563,2
788,595,0.395613,3
789,25,0.520705,2
790,801,0.440123,12
791,757,0.532094,10
792,846,0.448055,3
793,215,0.619885,2
794,241,0.578426,3
795,130,0.608898,3
796,541,0.401115,2
797,257,0.502782,5
798,170,0.662409,2
799,686,0.512189,3
800,454,0.498732,2
801,792,0.457355,2
802,433,0.550759,2
803,177,0.42858,2
804,309,0.553887,3
805,220,0.671442,2
806,186,0.473847,2
807,276,0.609086,2
808,653,0.524669,2
809,313,0.472593,19
810,820,0.447355,9
811,13,0.50768,4
812,623,0.560976,3
813,640,0.384764,15
814,105,0.436462,2
815,129,0.401133,3
816,807,0.443645,2
817,611,0.566619,3
818,716,0.542721,3
819,115,0.410308,9
820,829,0.429542,3
821,384,0.483473,4
822,387,0.427613,2
823,479,0.53041,4
824,386,0.409427,4
825,570,0.487346,3
826,79,0.456549,3
827,222,0.932075,2
828,590,0.487826,3
829,288,0.487618,2
830,697,0.38761,5
831,131,0.599236,3
832,409,0.693735,3
833,594,0.693735,2
834,621,0.582801,2
835,722,0.563461,2
836,317,0.531987,3
837,298,0.932075,2
838,702,0.958011,8
839,403,0.975771,2
840,791,0.673314,2
841,374,0.498909,2
842,229,0.517958,3
843,665,0.541332,6
844,711,0.365764,2
845,103,0.531104,2
846,720,0.511195,15
847,847,0.626171,3
848,122,0.626171,4
849,311,0.517513,3
850,277,0.4242,2
851,474,0.428467,9
852,338,0.432998,3
853,236,0.948508,13
854,496,0.975771,3
