query_idx,query_label,top1_label,top1_score,correct
181,462,462,0.869889,True
182,462,462,0.918734,True
183,462,462,0.931043,True
184,462,462,0.55669,True
185,462,462,0.765813,True
186,462,462,0.767059,True
187,462,462,0.763417,True
188,462,462,0.779426,True
189,462,462,0.743466,True
190,250,250,0.712982,True
191,250,250,0.784609,True
192,250,250,0.712917,True
193,250,250,0.760648,True
194,82,82,0.826567,True
195,575,575,0.909317,True
196,174,174,0.719796,True
197,174,174,0.930655,True
198,174,174,0.966375,True
199,174,174,0.933863,True
200,174,174,0.714701,True
201,174,174,0.921825,True
202,174,174,0.895212,True
203,174,174,0.921882,True
204,174,174,0.919653,True
205,174,174,0.832067,True
206,174,174,0.860984,True
207,376,376,0.906804,True
208,376,376,0.894871,True
209,376,376,0.999977,True
210,376,376,0.999977,True
211,69,69,1.000019,True
212,60,60,0.713514,True
213,447,447,0.885865,True
214,447,447,0.885865,True
215,270,715,0.423303,False
216,270,117,0.810865,False
217,270,117,0.662618,False
218,117,117,0.869308,True
219,117,117,0.788342,True
220,212,212,0.929373,True
221,212,212,0.787405,True
222,212,212,0.78843,True
223,212,212,0.716411,True
224,212,212,0.80167,True
225,576,156,0.329278,False
226,576,576,0.513085,True
227,576,576,0.514153,True
228,576,576,0.527101,True
229,576,576,0.529582,True
230,576,576,0.530249,True
231,576,576,0.541731,True
232,576,576,0.514153,True
233,576,576,0.519458,True
234,576,576,0.579981,True
235,576,576,0.555172,True
236,576,576,0.531175,True
237,576,576,0.558747,True
238,576,576,0.48016,True
239,576,576,0.560327,True
240,576,576,0.810639,True
241,576,576,0.527609,True
242,576,576,0.440591,True
243,576,576,0.532725,True
244,576,576,0.527712,True
245,576,576,0.36725,True
246,576,576,0.514153,True
247,576,576,0.810639,True
248,576,576,0.503718,True
249,576,576,0.587202,True
250,576,576,0.40442,True
251,576,576,0.614481,True
252,576,576,0.524706,True
253,9,9,0.838994,True
254,9,9,0.77127,True
255,9,283,0.422089,False
256,9,9,0.782654,True
257,9,9,0.752519,True
258,9,480,0.317922,False
259,9,9,0.811186,True
260,9,9,0.801036,True
261,9,9,0.80519,True
262,9,9,0.791157,True
263,9,589,0.358561,False
264,9,9,0.829635,True
265,9,9,0.585193,True
266,9,9,0.541239,True
267,9,9,0.612963,True
268,719,719,0.816943,True
269,719,719,0.743807,True
270,719,719,0.763111,True
271,719,719,0.825678,True
272,719,719,0.837109,True
273,719,719,0.832764,True
274,719,719,0.837648,True
275,719,719,0.825454,True
276,719,719,0.752728,True
277,719,719,0.807905,True
278,719,719,0.823822,True
279,719,719,0.848672,True
280,719,719,0.730378,True
281,719,719,0.839472,True
282,719,719,0.841549,True
283,719,719,0.863777,True
284,719,719,0.796805,True
285,660,660,0.926412,True
286,660,660,0.630483,True
287,660,660,0.837038,True
288,660,660,0.852251,True
289,660,660,0.852251,True
290,660,660,0.815405,True
291,660,660,0.847137,True
292,660,660,0.792739,True
293,660,660,0.823783,True
294,660,660,0.86903,True
295,660,660,0.823281,True
296,660,660,0.813266,True
297,660,660,0.813604,True
298,660,660,0.670166,True
299,660,660,0.846591,True
300,368,368,0.812327,True
301,368,368,0.77128,True
302,368,368,0.913097,True
303,368,368,0.792616,True
304,368,368,0.834148,True
305,368,368,0.786093,True
306,368,368,0.780738,True
307,368,368,0.860173,True
308,368,99,0.946414,False
309,368,368,0.846348,True
310,368,368,0.831244,True
311,368,368,0.786512,True
312,368,368,0.771092,True
313,368,368,0.81597,True
314,368,368,0.770563,True
315,368,368,0.732209,True
316,368,368,0.84776,True
317,368,368,0.866362,True
318,368,368,0.81913,True
319,368,368,0.860322,True
320,368,368,0.712297,True
321,368,368,0.934862,True
322,368,368,0.860173,True
323,368,368,0.670733,True
324,368,368,0.858898,True
325,368,368,0.841511,True
326,371,371,0.725345,True
327,371,371,0.671405,True
328,371,371,0.549065,True
329,371,371,0.982176,True
330,371,371,0.799577,True
331,371,371,0.735425,True
332,371,371,0.760929,True
333,371,371,0.768161,True
334,371,371,0.730897,True
335,371,371,0.780766,True
336,371,371,0.732052,True
337,371,371,0.781543,True
338,371,371,0.838778,True
339,371,371,0.734326,True
340,371,371,0.747408,True
341,371,371,0.594158,True
342,371,371,0.738675,True
343,371,371,0.696387,True
344,371,371,0.893596,True
345,510,510,0.999901,True
346,508,508,0.605781,True
347,508,508,0.816132,True
348,508,508,0.816132,True
349,189,189,0.82755,True
350,476,476,0.781196,True
351,476,476,0.865002,True
352,476,476,0.990853,True
353,476,476,0.800059,True
354,523,523,0.862083,True
355,565,565,0.76752,True
356,421,421,0.895032,True
357,421,421,0.83271,True
358,421,421,0.834522,True
359,421,421,0.897553,True
360,421,750,0.362731,False
361,421,421,0.834522,True
362,421,421,0.899854,True
363,99,99,0.817954,True
364,99,99,0.799686,True
365,99,99,0.850051,True
366,99,99,0.917811,True
367,99,99,0.853256,True
368,99,99,0.849682,True
369,99,99,0.849943,True
370,99,99,0.77473,True
371,99,99,0.798241,True
372,99,99,0.787997,True
373,99,99,0.81723,True
374,99,99,0.894058,True
375,99,99,0.799852,True
376,99,99,0.849037,True
377,99,99,0.946414,True
378,99,99,0.889872,True
379,99,99,0.836486,True
380,99,99,0.853302,True
381,99,99,0.953821,True
382,99,99,0.81723,True
383,567,567,0.663952,True
384,567,567,0.648711,True
385,465,465,0.886458,True
386,465,465,0.865667,True
387,465,465,0.926326,True
388,465,465,0.907867,True
389,465,465,0.842538,True
390,465,465,0.91591,True
391,616,616,0.933366,True
392,739,192,0.596014,False
393,739,192,0.596014,False
394,739,739,0.716214,True
395,739,192,0.442054,False
396,739,192,0.551074,False
397,426,426,0.817663,True
398,426,426,0.871211,True
399,426,426,0.857268,True
400,426,426,0.842023,True
401,426,426,0.842023,True
402,426,426,0.9078,True
403,426,426,0.791165,True
404,680,680,0.996541,True
405,526,526,0.637025,True
406,526,526,0.645897,True
407,526,526,0.664266,True
408,526,526,0.525705,True
409,526,526,0.688027,True
410,526,192,0.475877,False
411,526,526,0.587011,True
412,417,417,0.886569,True
413,618,618,0.877938,True
414,618,618,0.879985,True
415,351,351,0.709071,True
416,351,351,0.601789,True
417,351,351,0.778339,True
418,494,494,0.731865,True
419,494,494,0.680391,True
420,494,494,0.70972,True
421,494,494,0.67711,True
422,494,494,0.674275,True
423,494,494,0.727903,True
424,494,494,0.681106,True
425,494,494,0.660465,True
426,111,413,0.36622,False
427,102,102,0.720995,True
428,651,651,0.9164,True
429,192,57,0.572352,False
430,527,526,0.49617,False
431,527,661,0.371511,False
432,57,351,0.602863,False
433,734,734,0.492049,True
434,86,86,0.972708,True
435,86,86,0.829755,True
436,86,86,0.838384,True
437,809,809,0.9999,True
438,809,809,0.998493,True
439,146,146,0.916763,True
440,799,799,0.716983,True
441,799,799,0.753525,True
442,799,799,0.614258,True
443,799,799,0.74307,True
444,799,799,0.700052,True
445,799,799,0.729415,True
446,799,799,0.748295,True
447,799,799,0.753744,True
448,799,799,0.762509,True
449,799,799,0.590754,True
450,799,799,0.758299,True
451,316,316,0.897995,True
452,316,316,0.866682,True
453,316,316,0.865616,True
454,316,316,0.840635,True
455,316,316,0.868395,True
456,636,636,0.704814,True
457,636,636,0.737696,True
458,636,636,0.746085,True
459,636,270,0.39559,False
460,636,636,0.659698,True
461,636,636,0.741116,True
462,159,159,0.666986,True
463,159,159,0.666117,True
464,159,159,0.684724,True
465,159,159,0.672156,True
466,712,712,0.708308,True
467,712,712,0.703109,True
468,712,712,0.737365,True
469,712,712,0.708747,True
470,712,712,0.725033,True
471,248,248,0.637618,True
472,248,248,0.640767,True
473,393,393,0.680368,True
474,108,813,0.417918,False
475,768,645,0.691088,False
476,449,449,0.897757,True
477,199,199,0.870797,True
478,199,151,0.345417,False
479,199,199,0.912427,True
480,199,199,0.898255,True
481,125,125,0.323254,True
482,125,645,0.680099,False
483,182,182,0.890255,True
484,182,182,0.87512,True
485,652,652,0.910586,True
486,652,652,0.90168,True
487,233,233,0.725549,True
488,233,233,0.69552,True
489,851,851,0.865861,True
490,43,43,0.636478,True
491,43,43,0.736711,True
492,43,43,0.863822,True
493,43,43,0.825947,True
494,43,43,0.766037,True
495,43,43,0.933726,True
496,43,43,0.714174,True
497,43,43,0.495642,True
498,43,43,0.74282,True
499,43,43,0.756442,True
500,43,43,0.745256,True
501,43,43,0.856128,True
502,43,43,0.55843,True
503,43,43,0.85004,True
504,43,43,0.841922,True
505,43,43,0.847717,True
506,43,43,0.772168,True
507,43,43,0.82714,True
508,43,43,0.757996,True
509,43,43,0.770465,True
510,225,225,0.314076,True
511,188,188,0.914598,True
512,188,188,0.808089,True
513,188,188,0.735776,True
514,188,188,0.759385,True
515,188,188,0.493753,True
516,188,188,0.767754,True
517,188,188,0.769316,True
518,746,746,0.931379,True
519,440,440,0.800114,True
520,323,323,0.616738,True
521,323,323,0.800673,True
522,323,323,0.748151,True
523,715,715,0.725738,True
524,715,715,0.671993,True
525,109,558,0.35475,False
526,139,683,0.355867,False
527,139,784,0.296002,False
528,7,7,0.621603,True
529,7,7,0.673431,True
530,7,7,0.709026,True
531,7,7,0.648102,True
532,7,7,0.623898,True
533,7,7,0.622382,True
534,7,7,0.612511,True
535,7,7,0.662074,True
536,7,7,0.666445,True
537,7,7,0.636519,True
538,7,7,0.64587,True
539,7,7,0.603423,True
540,7,7,0.649807,True
541,7,7,0.619025,True
542,7,7,0.678179,True
543,7,7,0.647885,True
544,655,7,0.587861,False
545,337,337,0.773297,True
546,337,337,0.732111,True
547,337,337,0.720955,True
548,337,337,0.802535,True
549,337,337,0.773297,True
550,337,337,0.709491,True
551,337,337,0.817093,True
552,517,517,0.867871,True
553,352,352,0.924538,True
554,352,352,0.928888,True
555,152,152,0.810684,True
556,152,152,0.880707,True
557,152,152,0.64584,True
558,152,152,0.751436,True
559,152,152,0.725015,True
560,152,152,0.868128,True
561,152,152,0.695153,True
562,152,152,0.592302,True
563,152,152,0.840325,True
564,152,152,0.832538,True
565,152,152,0.87043,True
566,152,152,0.853096,True
567,152,152,0.45534,True
568,152,152,0.592302,True
569,152,152,0.90874,True
570,152,152,0.826868,True
571,152,152,0.825794,True
572,152,152,0.782449,True
573,152,152,0.860002,True
574,152,152,0.710775,True
575,571,571,0.868037,True
576,571,571,0.776482,True
577,571,571,0.873266,True
578,571,571,0.873223,True
579,571,571,0.880698,True
580,571,571,0.873494,True
581,571,571,0.87317,True
582,571,571,0.873569,True
583,571,848,0.40153,False
584,571,571,0.4627,True
585,571,75,0.338765,False
586,480,480,0.80624,True
587,480,282,0.452668,False
588,480,480,0.861631,True
589,480,282,0.452668,False
590,480,480,0.816452,True
591,480,480,0.760122,True
592,480,480,0.76614,True
593,480,480,0.785085,True
594,480,480,0.790733,True
595,480,480,0.644666,True
596,480,480,0.805233,True
597,480,480,0.90857,True
598,480,480,0.835358,True
599,480,480,0.836373,True
600,480,480,0.819375,True
601,480,480,0.815058,True
602,480,480,0.826908,True
603,201,201,1.000035,True
604,201,201,0.866686,True
605,201,201,0.911034,True
606,112,112,0.904887,True
607,738,738,0.688897,True
608,738,738,0.701647,True
609,738,738,0.72243,True
610,738,738,0.718287,True
611,738,738,0.637155,True
612,738,738,0.691457,True
613,738,738,0.687022,True
614,738,738,0.630612,True
615,738,738,0.73121,True
616,738,738,0.653673,True
617,738,738,0.702876,True
618,738,738,0.705953,True
619,738,738,0.700179,True
620,738,738,0.620419,True
621,738,26,0.328962,False
622,738,738,0.578036,True
623,738,738,0.728621,True
624,738,738,0.672267,True
625,738,738,0.7143,True
626,738,738,0.685957,True
627,356,356,0.999248,True
628,617,617,0.693606,True
629,435,697,0.310557,False
630,435,664,0.317612,False
631,435,98,0.319259,False
632,435,697,0.268614,False
633,435,697,0.310557,False
634,805,805,0.938549,True
635,434,434,0.744114,True
636,305,305,0.654086,True
637,305,305,0.696173,True
638,305,305,0.651605,True
639,305,305,0.638622,True
640,305,305,0.705953,True
641,305,305,0.716358,True
642,284,284,0.745646,True
643,284,284,0.716354,True
644,284,284,0.768147,True
645,284,284,0.754881,True
646,284,284,0.67727,True
647,284,284,0.771196,True
648,284,284,0.548378,True
649,284,284,0.717495,True
650,284,284,0.768151,True
651,284,284,0.43131,True
652,284,284,0.746049,True
653,284,284,0.703141,True
654,284,284,0.67939,True
655,540,540,0.968292,True
656,399,399,0.81438,True
657,399,399,0.677138,True
658,399,399,0.863835,True
659,399,399,0.874928,True
660,399,399,0.683149,True
661,399,399,0.908935,True
662,463,463,0.666048,True
663,463,580,0.442902,False
664,463,463,0.825985,True
665,463,463,0.811066,True
666,463,463,0.831471,True
667,463,463,0.709598,True
668,463,580,0.441546,False
669,463,463,0.682082,True
670,463,463,0.612857,True
671,463,463,0.780797,True
672,463,463,0.790414,True
673,118,561,0.315232,False
674,306,306,0.590657,True
675,306,306,0.847534,True
676,306,306,0.999494,True
677,306,306,0.999494,True
678,726,151,0.433513,False
679,726,726,0.990892,True
680,726,726,0.995119,True
681,726,151,0.38494,False
682,726,726,0.995119,True
683,726,726,0.858949,True
684,726,726,0.996595,True
685,726,726,0.981008,True
686,726,726,0.8753,True
687,205,205,0.789767,True
688,205,205,0.807907,True
689,205,205,0.908896,True
690,205,205,0.908947,True
691,205,205,0.806892,True
692,205,205,0.908896,True
693,205,205,0.893088,True
694,205,205,0.999974,True
695,205,205,0.899152,True
696,205,205,0.999895,True
697,205,205,0.999895,True
698,97,97,0.767504,True
699,97,97,0.767504,True
700,97,97,0.728983,True
701,247,280,0.399711,False
702,158,158,0.757877,True
703,158,158,0.790707,True
704,158,158,0.876326,True
705,158,158,0.910281,True
706,446,446,0.846027,True
707,446,446,0.351616,True
708,446,389,0.348492,False
709,446,446,0.999856,True
710,446,446,0.8476,True
711,446,711,0.383927,False
712,446,446,0.986717,True
713,446,602,0.375813,False
714,285,285,0.823379,True
715,668,668,0.905019,True
716,668,668,0.847282,True
717,668,668,0.812819,True
718,668,668,0.900971,True
719,668,668,0.831696,True
720,668,668,0.999707,True
721,668,668,0.938904,True
722,668,668,0.658738,True
723,668,668,0.789746,True
724,668,668,0.857922,True
725,668,668,0.847282,True
726,668,668,0.847282,True
727,668,668,0.785998,True
728,280,280,1.000035,True
729,280,280,0.563879,True
730,280,280,0.726159,True
731,280,280,0.999561,True
732,280,280,0.771721,True
733,280,280,0.999758,True
734,280,280,0.946294,True
735,280,280,0.832473,True
736,280,280,0.934172,True
737,280,280,0.782031,True
738,280,280,1.000035,True
739,280,280,0.840602,True
740,280,280,0.852839,True
741,280,280,0.846605,True
742,280,280,0.747006,True
743,280,280,0.857856,True
744,280,280,0.60836,True
745,280,280,0.928304,True
746,280,280,0.819678,True
747,613,613,0.950859,True
748,613,613,0.86207,True
749,613,613,0.832498,True
750,613,613,0.8684,True
751,613,613,0.881728,True
752,613,613,0.838528,True
753,613,613,0.851733,True
754,613,613,0.659378,True
755,613,613,0.953028,True
756,613,613,0.876901,True
757,613,613,0.952773,True
758,548,548,0.821922,True
759,548,548,0.998505,True
760,548,548,0.657357,True
761,548,548,0.795427,True
762,548,548,0.646141,True
763,548,548,0.791317,True
764,664,664,0.891059,True
765,852,703,0.436509,False
766,852,703,0.416635,False
767,852,703,0.436509,False
768,852,182,0.351596,False
769,852,35,0.31354,False
770,703,703,0.888418,True
771,703,703,0.986926,True
772,731,197,0.798195,False
773,731,197,0.798195,False
774,731,197,0.788445,False
775,731,197,0.819173,False
776,197,197,0.807814,True
777,197,197,0.812368,True
778,694,694,0.930336,True
779,694,160,0.376902,False
780,609,609,0.99999,True
781,348,348,0.931102,True
782,348,348,0.707289,True
783,348,348,0.887269,True
784,348,348,0.909436,True
785,348,348,0.912063,True
786,348,348,0.800677,True
787,348,348,0.915531,True
788,348,348,0.685949,True
789,348,348,0.774575,True
790,348,348,0.691609,True
791,348,348,0.895207,True
792,348,348,0.900303,True
793,348,348,0.931097,True
794,348,348,0.894024,True
795,348,348,0.676185,True
796,348,348,0.924382,True
797,348,348,0.930362,True
798,348,348,0.914555,True
799,348,348,0.7363,True
800,348,348,0.89664,True
801,348,348,0.894024,True
802,348,348,0.882961,True
803,348,348,0.894671,True
804,348,348,0.888377,True
805,348,348,0.935484,True
806,348,348,0.896763,True
807,348,348,0.911024,True
808,348,348,0.802148,True
809,348,348,0.916865,True
810,348,348,0.854249,True
811,348,348,0.856362,True
812,348,348,0.89664,True
813,348,348,0.909344,True
814,348,348,0.903966,True
815,348,348,0.909854,True
816,348,348,0.796824,True
817,348,348,0.913653,True
818,348,348,0.935326,True
819,348,348,0.876793,True
820,348,348,0.935326,True
821,35,35,0.968565,True
822,641,641,0.867891,True
823,641,641,0.684084,True
824,641,641,0.796471,True
825,641,641,0.821563,True
826,641,641,0.700178,True
827,641,641,0.815541,True
828,641,641,0.81862,True
829,641,641,0.747786,True
830,641,641,0.796471,True
831,641,641,0.785338,True
832,641,641,0.757827,True
833,641,641,0.814209,True
834,641,641,0.842719,True
835,641,641,0.742803,True
836,641,641,0.830616,True
837,641,641,0.879594,True
838,641,641,0.705711,True
839,128,128,0.802494,True
840,128,128,0.843434,True
841,128,128,0.785773,True
842,128,128,0.898147,True
843,128,128,0.780207,True
844,128,128,0.854596,True
845,128,128,0.539185,True
846,128,128,0.830675,True
847,128,128,0.645462,True
848,128,128,0.858668,True
849,128,488,0.330756,False
850,128,128,0.824412,True
851,128,128,0.893513,True
852,128,128,0.64209,True
853,128,128,0.763726,True
854,128,128,0.792313,True
855,128,128,0.817019,True
856,128,128,0.865754,True
857,128,128,0.85709,True
858,128,128,0.898893,True
859,128,128,0.866823,True
860,128,128,0.76975,True
861,128,128,0.908843,True
862,128,128,0.907138,True
863,128,128,0.832783,True
864,128,128,0.778925,True
865,128,128,0.779084,True
866,128,128,0.792137,True
867,128,128,0.798472,True
868,689,689,0.908283,True
869,689,689,0.925194,True
870,689,689,0.930019,True
871,689,689,0.919667,True
872,689,689,0.901626,True
873,689,689,0.934014,True
874,357,357,0.547953,True
875,357,357,0.420018,True
876,357,357,0.643586,True
877,357,357,0.611783,True
878,357,357,0.925252,True
879,357,357,0.922157,True
880,357,357,0.715437,True
881,357,357,0.593567,True
882,357,357,0.518043,True
883,357,339,0.428055,False
884,357,357,0.547953,True
885,357,357,0.599682,True
886,357,357,0.618932,True
887,357,120,0.377056,False
888,357,357,0.573031,True
889,424,35,0.432411,False
890,424,35,0.400126,False
891,424,424,0.833547,True
892,424,35,0.393214,False
893,424,35,0.436695,False
894,424,35,0.432411,False
895,424,35,0.385797,False
896,424,35,0.38355,False
897,424,35,0.465923,False
898,424,35,0.401006,False
899,424,35,0.399868,False
900,424,35,0.393243,False
901,424,35,0.420055,False
902,424,35,0.371621,False
903,424,35,0.465923,False
904,327,327,0.835366,True
905,327,327,0.826126,True
906,327,327,0.826126,True
907,327,327,0.499302,True
908,327,327,0.879865,True
909,327,327,0.706594,True
910,327,327,0.861329,True
911,377,377,0.623622,True
912,172,172,0.62346,True
913,172,172,0.752145,True
914,195,195,0.853092,True
915,232,794,0.437303,False
916,21,21,0.813068,True
917,537,537,0.937546,True
918,537,441,0.358205,False
919,438,438,0.914214,True
920,438,438,0.843935,True
921,438,438,0.915253,True
922,438,438,0.875504,True
923,438,438,0.915945,True
924,438,438,0.843935,True
925,438,438,0.817617,True
926,438,438,0.929072,True
927,438,438,0.875224,True
928,438,438,0.843935,True
929,438,438,0.873451,True
930,438,438,0.862907,True
931,438,438,0.933964,True
932,472,472,0.766108,True
933,472,472,0.800459,True
934,472,472,0.790304,True
935,472,472,0.803222,True
936,472,472,0.804072,True
937,472,297,0.42769,False
938,472,245,0.311396,False
939,472,472,0.835595,True
940,472,472,0.82612,True
941,472,472,0.756975,True
942,582,505,0.361699,False
943,582,582,0.823936,True
944,634,634,0.553989,True
945,634,634,0.587443,True
946,634,389,0.297984,False
947,634,304,0.372891,False
948,634,389,0.341905,False
949,634,634,0.494661,True
950,634,634,0.716121,True
951,634,389,0.314432,False
952,634,634,0.554864,True
953,634,5,0.31088,False
954,634,634,0.649651,True
955,634,700,0.349007,False
956,634,700,0.370826,False
957,634,634,0.494072,True
958,634,634,0.654409,True
959,634,634,0.552643,True
960,530,530,0.826128,True
961,735,735,0.726522,True
962,735,735,0.762114,True
963,735,735,0.72352,True
964,735,735,0.678644,True
965,735,735,0.76331,True
966,735,735,0.743595,True
967,735,735,0.762114,True
968,735,20,0.392812,False
969,735,735,0.779547,True
970,735,735,0.784293,True
971,735,735,0.747214,True
972,735,735,0.774976,True
973,735,735,0.760625,True
974,735,735,0.758481,True
975,735,735,0.769206,True
976,735,735,0.747214,True
977,735,735,0.797541,True
978,735,735,0.747911,True
979,735,735,0.755026,True
980,735,735,0.679996,True
981,735,735,0.763214,True
982,735,735,0.785909,True
983,735,710,0.367687,False
984,735,735,0.761358,True
985,735,735,0.756043,True
986,735,735,0.673539,True
987,735,735,0.801393,True
988,735,295,0.388443,False
989,735,735,0.769818,True
990,735,735,0.60211,True
991,735,735,0.773198,True
992,735,735,0.792165,True
993,735,735,0.763349,True
994,735,735,0.759298,True
995,735,735,0.785279,True
996,735,735,0.788294,True
997,735,735,0.853886,True
998,481,481,0.97904,True
999,481,481,0.715468,True
1000,481,481,0.743653,True
1001,481,481,0.903909,True
1002,481,481,0.88658,True
1003,481,481,0.776654,True
1004,481,481,0.774434,True
1005,481,481,0.903408,True
1006,481,481,0.924152,True
1007,481,481,0.922039,True
1008,481,481,0.762627,True
1009,481,481,0.903872,True
1010,481,481,0.789365,True
1011,219,219,0.7856,True
1012,219,219,0.720193,True
1013,219,219,0.841947,True
1014,219,219,0.845803,True
1015,219,219,0.845803,True
1016,219,219,0.792551,True
1017,219,219,0.845803,True
1018,219,219,0.90908,True
1019,219,219,0.844854,True
1020,219,219,0.845803,True
1021,219,219,0.871773,True
1022,219,219,0.871723,True
1023,219,645,0.612536,False
1024,533,645,0.334668,False
1025,533,645,0.322979,False
1026,533,645,0.322328,False
1027,593,593,0.830521,True
1028,593,593,0.886673,True
1029,593,593,0.776519,True
1030,53,53,0.828675,True
1031,497,497,1.00003,True
1032,124,124,0.415779,True
1033,124,124,0.455128,True
1034,124,124,0.379826,True
1035,124,761,0.361933,False
1036,124,124,0.414976,True
1037,124,124,0.377623,True
1038,124,124,0.417193,True
1039,124,124,0.378182,True
1040,124,124,0.455128,True
1041,124,124,0.433063,True
1042,124,124,0.398127,True
1043,124,761,0.401034,False
1044,124,124,0.406034,True
1045,124,124,0.402638,True
1046,124,124,0.406034,True
1047,124,124,0.398175,True
1048,124,124,0.398175,True
1049,124,124,0.390675,True
1050,124,645,0.428476,False
1051,475,283,0.384168,False
1052,167,167,0.563365,True
1053,167,167,0.556511,True
1054,167,167,0.55794,True
1055,167,167,0.584295,True
1056,534,534,0.638722,True
1057,534,534,0.705192,True
1058,534,721,0.443845,False
1059,534,534,0.524289,True
1060,272,674,0.450658,False
1061,272,377,0.380378,False
1062,272,287,0.280218,False
1063,272,490,0.394536,False
1064,272,53,0.290425,False
1065,415,415,0.580252,True
1066,420,420,0.517249,True
1067,420,420,0.820459,True
